price,size,piperepair_plug,pipe_repair,sq_price,area,year_built,room_num,sqprice_adjusted
165000.0,53.0,0.0,2038,3113.21, Vesala,1988.0,2,3113.21
229000.0,60.0,375.0,2013,3816.67, Maunula,1963.0,2,4191.67
388000.0,60.0,1387.5,1986,6466.67, Taka-Töölö,1936.0,3,7854.17
214000.0,51.0,750.0,2003,4196.08, Pohjois-Haaga,1953.0,2,4946.08
228000.0,52.0,37.5,2022,4384.62, Laajasalo Yliskylä,1972.0,2,4422.12
338000.0,73.0,0.0,2033,4630.14, Länsi-Pasila,1983.0,3,4630.14
390000.0,78.0,0.0,2033,5000.0, Näkinpuisto,1983.0,3,5000.0
538000.0,69.0,1650.0,1979,7797.1, Ullanlinna,1929.0,2,9447.1
21530.0,68.0,0.0,2046,316.62, Vuosaari,1996.0,3,316.62
235000.0,54.0,562.5,2008,4351.85, Pohjois-Haaga,1958.0,2,4914.35
220000.0,68.0,0.0,2030,3235.29, Oulunkylä,1980.0,3,3235.29
478000.0,73.0,0.0,2073,6547.95, Arabianranta,2023.0,3,6547.95
212000.0,45.0,900.0,1999,4711.11, Toukola,1949.0,2,5611.11
140000.0,74.0,0.0,2027,1891.89, Kannelmäki,1977.0,3,1891.89
395000.0,65.0,0.0,2074,6076.92, Kalasatama,2024.0,3,6076.92
385000.0,65.0,0.0,2074,5923.08, Kalasatama,2024.0,3,5923.08
385000.0,65.0,0.0,2074,5923.08, Verkkosaari,2024.0,3,5923.08
548000.0,80.0,0.0,2057,6850.0, Lauttasaari,2007.0,3,6850.0
260000.0,44.0,412.5,2012,5909.09, Kallio,1962.0,2,6321.59
183000.0,52.0,225.0,2017,3519.23, Lehtisaari,1967.0,2,3744.23
119000.0,67.0,112.5,2020,1776.12, Myllypuro,1970.0,3,1888.62
814000.0,61.0,0.0,2072,13344.26, Töölö,2022.0,2,13344.26
480000.0,53.0,1687.5,1978,9056.6, Etu-Töölö,1928.0,2,10744.1
15370.0,65.0,0.0,2044,236.46, Pikku Huopalahti,1994.0,2,236.46
749000.0,96.0,3675.0,1925,7802.08, Punavuori,1875.0,2,11477.08
495000.0,60.0,1650.0,1979,8250.0, Punavuori,1929.0,2,9900.0
216579.0,34.0,0.0,2074,6369.97, Kuninkaantammi,2024.0,2,6369.97
260800.0,59.0,0.0,2075,4420.34, Mellunmäki,2025.0,3,4420.34
178880.0,37.0,0.0,2075,4834.59, Mellunmäki,2025.0,2,4834.59
398000.0,50.0,0.0,2065,7960.0, Jätkäsaari,2015.0,2,7960.0
789000.0,96.0,1312.5,1988,8218.75, Taka-Töölö,1938.0,3,9531.25
585000.0,79.0,450.0,2011,7405.06, Punavuori,1961.0,3,7855.06
227000.0,68.0,487.5,2010,3338.24, Kannelmäki,1960.0,3,3825.74
330000.0,74.0,0.0,2050,4459.46, Viikki,2000.0,3,4459.46
444000.0,61.0,0.0,2069,7278.69, Konepaja,2019.0,3,7278.69
32111.0,49.0,0.0,2068,655.33, Vuosaari,2018.0,2,655.33
34411.0,77.0,0.0,2056,446.9, Viikki,2006.0,3,446.9
17372.0,46.0,0.0,2049,377.65, Vuosaari,1999.0,2,377.65
16835.0,46.0,0.0,2049,365.98, Vuosaari,1999.0,2,365.98
24216.0,71.0,0.0,2047,341.07, Herttoniemenranta,1997.0,3,341.07
319000.0,60.0,600.0,2007,5316.67, Etelä-Haaga,1957.0,3,5916.67
289000.0,77.0,0.0,2069,3753.25, Kuninkaantammi,2019.0,3,3753.25
220000.0,81.0,0.0,2030,2716.05, Suutarila,1980.0,3,2716.05
13935.0,63.0,0.0,2044,221.19, Mellunmäki,1994.0,2,221.19
11386.0,50.0,0.0,2044,227.72, Mellunmäki,1994.0,2,227.72
268000.0,61.0,337.5,2014,4393.44, Oulunkylä,1964.0,3,4730.94
84000.0,56.0,75.0,2021,1500.0, Kontula,1971.0,2,1575.0
435000.0,69.0,487.5,2010,6304.35, Kulosaari,1960.0, ,6791.85
458000.0,71.0,1500.0,1983,6450.7, Ullanlinna,1933.0,2,7950.7
249000.0,65.0,0.0,2068,3830.77, Kuninkaantammi,2018.0,3,3830.77
399000.0,73.0,0.0,2066,5465.75, Viikinmäki,2016.0,3,5465.75
419000.0,99.0,0.0,2070,4232.32, Mäkkylä,2020.0,2,4232.32
449000.0,82.0,0.0,2072,5475.61, Koskela,2022.0,3,5475.61
208000.0,59.0,0.0,2024,3525.42, Oulunkylä/Patola,1974.0,2,3525.42
335000.0,81.0,0.0,2061,4135.8, Konala,2011.0,3,4135.8
810900.0,78.0,0.0,2074,10396.15, Kalasatama,2024.0,3,10396.15
48667.0,60.0,0.0,2074,811.12, Kalasatama,2024.0,3,811.12
179000.0,60.0,0.0,2041,2983.33, Vuosaari,1991.0,2,2983.33
385000.0,73.0,0.0,2072,5273.97, Töyrynummi,2022.0,3,5273.97
611700.0,63.0,0.0,2070,9709.52, Lauttasaari,2020.0,3,9709.52
342063.0,81.0,0.0,2048,4223.0, Herttoniemenranta,1998.0,3,4223.0
497072.0,75.0,0.0,2073,6627.63, Haaga,2023.0,3,6627.63
568000.0,83.0,450.0,2011,6843.37, Punavuori,1961.0,3,7293.37
110000.0,49.0,225.0,2017,2244.9, Vuosaari,1967.0,2,2469.9
339000.0,49.0,487.5,2010,6918.37, Munkkiniemi,1960.0,2,7405.87
148000.0,47.0,0.0,2026,3148.94, Itä-Pasila,1976.0,2,3148.94
598000.0,92.0,1425.0,1985,6500.0, Etu-Töölö,1935.0,3,7925.0
323910.0,78.0,0.0,2031,4152.69, Pitäjänmäki,1981.0,3,4152.69
189000.0,56.0,0.0,2035,3375.0, Malmi,1985.0,2,3375.0
152000.0,53.0,300.0,2015,2867.92, Malmi,1965.0,2,3167.92
229000.0,36.0,1200.0,1991,6361.11, Alppila,1941.0,2,7561.11
179000.0,47.0,375.0,2013,3808.51, Reimarla,1963.0,2,4183.51
301737.0,47.0,0.0,2074,6419.94, Verkkosaari,2024.0,2,6419.94
247000.0,49.0,750.0,2003,5040.82, Pohjois-Haaga,1953.0,2,5790.82
329000.0,37.0,0.0,2069,8891.89, Kalasatama,2019.0,2,8891.89
179000.0,74.0,0.0,2033,2418.92, Suutarila,1983.0,3,2418.92
249000.0,43.0,600.0,2007,5790.7, Munkkivuori,1957.0,2,6390.7
428000.0,69.0,712.5,2004,6202.9, Lauttasaari,1954.0,3,6915.4
548000.0,74.0,1725.0,1977,7405.41, Etu-Töölö,1927.0,2,9130.41
130000.0,50.0,337.5,2014,2600.0, Myllypuro,1964.0,2,2937.5
139000.0,60.0,300.0,2015,2316.67, Pihlajamäki,1965.0,2,2616.67
299000.0,70.0,375.0,2013,4271.43, Puotila,1963.0,3,4646.43
229000.0,64.0,225.0,2017,3578.12, Lehtisaari,1967.0,3,3803.12
258000.0,66.0,0.0,2042,3909.09, Suutarila,1992.0,3,3909.09
229000.0,46.0,637.5,2006,4978.26, Kallio,1956.0,2,5615.76
190000.0,55.0,75.0,2021,3454.55, Vartiokylä,1971.0,2,3529.55
57839.0,82.0,0.0,2064,705.35, Suurmetsä,2014.0,3,705.35
548000.0,79.0,37.5,2022,6936.71, Lauttasaari,1972.0,3,6974.21
127000.0,57.0,0.0,2035,2228.07, Pihlajamäki,1985.0,2,2228.07
398000.0,86.0,0.0,2062,4627.91, Ramsinniemi,2012.0,3,4627.91
235000.0,56.0,0.0,2042,4196.43, Pikku Huopalahti,1992.0,2,4196.43
485000.0,79.0,0.0,2058,6139.24, Kallio,2008.0,3,6139.24
225000.0,35.0,1350.0,1987,6428.57, Kallio,1937.0,2,7778.57
299000.0,51.0,337.5,2014,5862.75, Ruskeasuo,1964.0,2,6200.25
405000.0,65.0,0.0,2074,6230.77, Kalasatama,2024.0,3,6230.77
165000.0,72.0,0.0,2034,2291.67, Mellunkylä,1984.0,3,2291.67
428000.0,52.0,1387.5,1986,8230.77, Töölö,1936.0,2,9618.27
155000.0,70.0,300.0,2015,2214.29, Kontula,1965.0,3,2514.29
896000.0,69.0,0.0,2072,12985.51, Töölö,2022.0,2,12985.51
398000.0,59.0,0.0,2063,6745.76, Lauttasaari,2013.0,2,6745.76
435000.0,71.0,0.0,2071,6126.76, Pitäjänmäki,2021.0,3,6126.76
108000.0,74.0,0.0,2030,1459.46, Heikinlaakso,1980.0,3,1459.46
525000.0,63.0,1387.5,1986,8333.33, Ullanlinna,1936.0,2,9720.83
129000.0,54.0,0.0,2027,2388.89, Kannelmäki,1977.0,2,2388.89
85000.0,55.0,0.0,2024,1545.45, Kannelmäki,1974.0,2,1545.45
268000.0,49.0,637.5,2006,5469.39, Herttoniemi,1956.0,2,6106.89
412000.0,78.0,0.0,2049,5282.05, Herttoniemenranta,1999.0,3,5282.05
380000.0,53.0,1312.5,1988,7169.81, Töölö,1938.0,O,8482.310000000001
342000.0,65.0,450.0,2011,5261.54, Haaga,1961.0,3,5711.54
345000.0,81.0,0.0,2040,4259.26, Vuosaari,1990.0,3,4259.26
329000.0,58.0,150.0,2019,5672.41, Alppila,1969.0,2,5822.41
339000.0,57.0,637.5,2006,5947.37, Kallio,1956.0,2,6584.87
259000.0,52.0,712.5,2004,4980.77, Hermanni,1954.0,2,5693.27
309000.0,46.0,0.0,2066,6717.39, Vallila,2016.0,2,6717.39
610000.0,87.0,0.0,2065,7011.49, Arabianranta,2015.0,3,7011.49
146000.0,49.0,0.0,2027,2979.59, Myllypuro,1977.0,2,2979.59
549000.0,67.0,412.5,2012,8194.03, Munkkiniemi,1962.0,3,8606.53
374000.0,54.0,787.5,2002,6925.93, Lauttasaari,1952.0,2,7713.43
319000.0,90.0,0.0,2035,3544.44, Puistola,1985.0,3,3544.44
468000.0,54.0,0.0,2063,8666.67, Kalasatama,2013.0,2,8666.67
498000.0,76.0,675.0,2005,6552.63, Lauttasaari,1955.0,3,7227.63
680000.0,81.0,0.0,2052,8395.06, Punavuori,2002.0,2,8395.06
338000.0,53.0,0.0,2058,6377.36, Herttoniemi,2008.0,2,6377.36
272500.0,51.0,712.5,2004,5343.14, Käpylä,1954.0,2,6055.64
445000.0,73.0,0.0,2051,6095.89, Arabianranta,2001.0,3,6095.89
449000.0,74.0,262.5,2016,6067.57, Lauttasaari,1966.0,3,6330.07
169500.0,74.0,0.0,2023,2290.54, Kannelmäki,1973.0,3,2290.54
448000.0,81.0,1875.0,1973,5530.86, Vallila,1923.0,2,7405.86
535000.0,71.0,1762.5,1976,7535.21, Kruununhaka,1926.0,2,9297.71
518000.0,74.0,0.0,2057,7000.0, Lauttasaari,2007.0,3,7000.0
586000.0,73.0,2325.0,1961,8027.4, Kruununhaka,1911.0,3,10352.4
485000.0,67.0,0.0,2064,7238.81, Lauttasaari,2014.0,3,7238.81
482000.0,55.0,1687.5,1978,8763.64, Kamppi,1928.0,2,10451.14
219000.0,73.0,0.0,2036,3000.0, Tapaninainio,1986.0,3,3000.0
379000.0,52.0,1275.0,1989,7288.46, Lauttasaari,1939.0,2,8563.46
679000.0,10.0,1237.5,1990,67900.0, Lauttasaari,1940.0,3,69137.5
347000.0,53.0,150.0,2019,6547.17, Lauttasaari,1969.0,O,6697.17
445000.0,72.0,487.5,2010,6180.56, Kulosaari,1960.0,3,6668.06
358000.0,48.0,0.0,2058,7458.33, Katajanokka,2008.0,2,7458.33
295000.0,46.0,1762.5,1976,6413.04, Kallio,1926.0,1,8175.54
435000.0,62.0,0.0,2072,7016.13, Arabianranta,2022.0,3,7016.13
369000.0,81.0,0.0,2067,4555.56, Konala,2017.0,3,4555.56
338000.0,69.0,450.0,2011,4898.55, Alppiharju,1961.0,3,5348.55
52787.0,68.0,0.0,2071,776.28, Pasila,2021.0,3,776.28
38248.0,86.0,0.0,2060,444.74, Alppikylä,2010.0,3,444.74
51339.0,68.0,0.0,2071,754.99, Pasila,2021.0,3,754.99
199500.0,43.0,712.5,2004,4639.53, Pohjois-Haaga,1954.0,2,5352.03
218000.0,46.0,0.0,2064,4739.13, Konala,2014.0,2,4739.13
20468.0,51.0,0.0,2049,401.33, Vuosaari,1999.0,2,401.33
17987.0,47.0,0.0,2049,382.7, Viikki,1999.0,2,382.7
699000.0,86.0,1387.5,1986,8127.91, Etu-Töölö,1936.0,3,9515.41
992000.0,77.0,0.0,2072,12883.12, Töölö,2022.0,3,12883.12
351000.0,65.0,0.0,2061,5400.0, Arabia,2011.0,2,5400.0
598000.0,92.0,2250.0,1963,6500.0, Hakaniemi,1913.0,3,8750.0
17526.0,45.0,0.0,2049,389.47, Vuosaari,1999.0,2,389.47
20402.0,54.0,0.0,2049,377.81, Vuosaari,1999.0,2,377.81
319000.0,60.0,0.0,2024,5316.67, Lauttasaari,1974.0,2,5316.67
129000.0,48.0,37.5,2022,2687.5, Siltamäki,1972.0,2,2725.0
44723.0,72.0,0.0,2061,621.15, Mellunkylä,2011.0,3,621.15
31321.0,77.0,0.0,2048,406.77, Tapaninkylä,1998.0,3,406.77
167000.0,64.0,0.0,2031,2609.38, Malminkartano,1981.0,3,2609.38
250000.0,40.0,487.5,2010,6250.0, Sörnäinen,1960.0,2,6737.5
175000.0,73.0,0.0,2041,2397.26, Meri-Rastila,1991.0,3,2397.26
12000.0,81.0,2887.5,1946,148.15, Kaartinkaupunki,1896.0,3,3035.65
419000.0,60.0,1462.5,1984,6983.33, Taka-Töölö,1934.0,3,8445.83
195000.0,40.0,1425.0,1985,4875.0, Kallio,1935.0,2,6300.0
309000.0,66.0,0.0,2053,4681.82, Aurinkolahti,2003.0,3,4681.82
165000.0,74.0,0.0,2035,2229.73, Kurkimäki,1985.0,3,2229.73
259000.0,47.0,787.5,2002,5510.64, Käpylä,1952.0, ,6298.14
179000.0,54.0,0.0,2063,3314.81, Konala,2013.0,2,3314.81
174000.0,73.0,337.5,2014,2383.56, Pihlajamäki,1964.0,3,2721.06
349000.0,57.0,1350.0,1987,6122.81, Munkkiniemi,1937.0,2,7472.81
438000.0,59.0,0.0,2060,7423.73, Lauttasaari,2010.0,2,7423.73
539000.0,10.0,487.5,2010,53900.0, Tammisalo,1960.0,3,54387.5
569000.0,78.0,1725.0,1977,7294.87, Etu-Töölö,1927.0,2,9019.869999999999
292000.0,35.0,1350.0,1987,8342.86, Taka-Töölö,1937.0,2,9692.86
205000.0,54.0,0.0,2038,3796.3, Tapaninvainio,1988.0,2,3796.3
329000.0,55.0,0.0,2023,5981.82, Kallio,1973.0,2,5981.82
295000.0,64.0,0.0,2036,4609.38, Oulunkylä,1986.0,3,4609.38
200210.0,34.0,0.0,2073,5888.53, Oulunkylä,2023.0,2,5888.53
303200.0,52.0,0.0,2073,5830.77, Oulunkylä,2023.0,3,5830.77
201884.0,34.0,0.0,2073,5937.76, Oulunkylä,2023.0,2,5937.76
200210.0,34.0,0.0,2073,5888.53, Oulunkylä,2023.0,2,5888.53
284900.0,53.0,0.0,2073,5375.47, Oulunkylä,2023.0,3,5375.47
39909.0,66.0,0.0,2065,604.68, Vuosaari,2015.0,3,604.68
370500.0,70.0,0.0,2074,5292.86, Haaga,2024.0,3,5292.86
661000.0,79.0,0.0,2074,8367.09, Lauttasaari,2024.0,3,8367.09
354900.0,73.0,0.0,2073,4861.64, Kuninkaantammi,2023.0,3,4861.64
345500.0,72.0,0.0,2073,4798.61, Kuninkaantammi,2023.0,3,4798.61
214900.0,40.0,0.0,2073,5372.5, Kuninkaantammi,2023.0,2,5372.5
392235.0,76.0,0.0,2063,5160.99, Kalasatama,2013.0,2,5160.99
748500.0,88.0,0.0,2076,8505.68, Kruunuvuorenranta,2026.0,3,8505.68
248000.0,74.0,0.0,2030,3351.35, Lassila,1980.0,3,3351.35
139000.0,76.0,187.5,2018,1828.95, Kontula,1968.0,3,2016.45
265000.0,61.0,0.0,2024,4344.26, Lauttasaari,1974.0,2,4344.26
177000.0,75.0,225.0,2017,2360.0, Kontula,1967.0,3,2585.0
179000.0,64.0,0.0,2032,2796.88, Tapaninvainio,1982.0,3,2796.88
350000.0,40.0,0.0,2071,8750.0, Jätkäsaari,2021.0,2,8750.0
500000.0,49.0,0.0,2067,10204.08, Kalasatama,2017.0,2,10204.08
889000.0,84.0,2962.5,1944,10583.33, Punavuori,1894.0,3,13545.83
345000.0,68.0,0.0,2023,5073.53, Lauttasaari,1973.0,3,5073.53
752000.0,94.0,1725.0,1977,8000.0, Etu-Töölö,1927.0,3,9725.0
520000.0,52.0,0.0,2023,10000.0, Ullanlinna,1973.0,2,10000.0
215000.0,79.0,0.0,2031,2721.52, Tapulikaupunki,1981.0,P,2721.52
24105.0,66.0,0.0,2047,365.23, Pikku Huopalahti,1997.0,3,365.23
238000.0,44.0,0.0,2054,5409.09, Aurinkolahti,2004.0,2,5409.09
249000.0,43.0,112.5,2020,5790.7, Ramsinranta,1970.0,2,5903.2
598000.0,84.0,0.0,2056,7119.05, Katajanokka,2006.0,3,7119.05
299000.0,57.0,900.0,1999,5245.61, Herttoniemi,1949.0,3,6145.61
187000.0,38.0,412.5,2012,4921.05, Kannelmäki,1962.0,2,5333.55
399000.0,77.0,0.0,2071,5181.82, Aurinkolahti,2021.0,3,5181.82
309000.0,55.0,1725.0,1977,5618.18, Sörnäinen,1927.0,2,7343.18
429000.0,71.0,0.0,2030,6042.25, Hakaniemi,1980.0,3,6042.25
539915.0,10.0,0.0,2075,53991.5, Pirkkola,2025.0,3,53991.5
129000.0,50.0,337.5,2014,2580.0, Konala,1964.0,2,2917.5
558100.0,62.0,0.0,2071,9001.61, Meilahti,2021.0,3,9001.61
822200.0,81.0,0.0,2073,10150.62, Meilahti,2023.0,3,10150.62
234159.0,33.0,0.0,2076,7095.73, Kalasatama,2026.0,2,7095.73
544450.0,73.0,0.0,2076,7458.22, Kalasatama,2026.0,2,7458.22
245157.0,33.0,0.0,2076,7429.0, Kalasatama,2026.0,2,7429.0
477760.0,65.0,0.0,2076,7350.15, Kalasatama,2026.0,3,7350.15
380900.0,55.0,0.0,2076,6925.45, Kalasatama,2026.0,2,6925.45
340040.0,46.0,0.0,2076,7392.17, Kalasatama,2026.0,2,7392.17
394299.0,55.0,0.0,2076,7169.07, Kalasatama,2026.0,2,7169.07
303969.0,46.0,0.0,2076,6608.02, Kalasatama,2026.0,2,6608.02
485801.0,73.0,0.0,2076,6654.81, Kalasatama,2026.0,3,6654.81
434257.0,65.0,0.0,2076,6680.88, Kalasatama,2026.0,3,6680.88
514904.0,73.0,0.0,2076,7053.48, Kalasatama,2026.0,3,7053.48
328065.0,46.0,0.0,2076,7131.85, Kalasatama,2026.0,2,7131.85
456009.0,65.0,0.0,2076,7015.52, Kalasatama,2026.0,3,7015.52
275339.0,41.0,0.0,2076,6715.59, Kalasatama,2026.0,2,6715.59
352712.0,55.0,0.0,2076,6412.95, Kalasatama,2026.0,2,6412.95
224090.0,33.0,0.0,2076,6790.61, Kalasatama,2026.0,2,6790.61
344242.0,55.0,0.0,2076,6258.95, Kalasatama,2026.0,2,6258.95
297072.0,46.0,0.0,2076,6458.09, Kalasatama,2026.0,2,6458.09
607353.0,80.0,0.0,2076,7591.91, Kalasatama,2026.0,3,7591.91
322247.0,55.0,0.0,2076,5859.04, Kalasatama,2026.0,2,5859.04
278477.0,46.0,0.0,2076,6053.85, Kalasatama,2026.0,2,6053.85
254686.0,41.0,0.0,2076,6211.85, Kalasatama,2026.0,2,6211.85
271352.0,41.0,0.0,2076,6618.34, Kalasatama,2026.0,2,6618.34
461431.0,73.0,0.0,2076,6320.97, Kalasatama,2026.0,3,6320.97
389621.0,65.0,0.0,2076,5994.17, Kalasatama,2026.0,3,5994.17
432187.0,73.0,0.0,2076,5920.37, Kalasatama,2026.0,3,5920.37
412505.0,65.0,0.0,2076,6346.23, Kalasatama,2026.0,2,6346.23
343649.0,47.0,0.0,2076,7311.68, Kalasatama,2026.0,2,7311.68
414344.0,55.0,0.0,2076,7533.53, Kalasatama,2026.0,2,7533.53
510842.0,67.0,0.0,2076,7624.51, Kalasatama,2026.0,3,7624.51
434820.0,63.0,0.0,2076,6901.9, Kalasatama,2026.0,2,6901.9
477871.0,69.0,0.0,2076,6925.67, Kalasatama,2026.0,3,6925.67
343649.0,47.0,0.0,2076,7311.68, Kalasatama,2026.0,2,7311.68
313702.0,42.0,0.0,2076,7469.1, Kalasatama,2026.0,2,7469.1
402385.0,57.0,0.0,2076,7059.39, Kalasatama,2026.0,2,7059.39
322807.0,42.0,0.0,2076,7685.88, Kalasatama,2026.0,1,7685.88
415385.0,63.0,0.0,2076,6593.41, Kalasatama,2026.0,2,6593.41
454613.0,69.0,0.0,2076,6588.59, Kalasatama,2026.0,3,6588.59
293477.0,42.0,0.0,2076,6987.55, Kalasatama,2026.0,2,6987.55
383582.0,57.0,0.0,2076,6729.51, Kalasatama,2026.0,2,6729.51
321633.0,47.0,0.0,2076,6843.26, Kalasatama,2026.0,2,6843.26
364682.0,57.0,0.0,2076,6397.93, Kalasatama,2026.0,2,6397.93
280642.0,42.0,0.0,2076,6681.95, Kalasatama,2026.0,2,6681.95
305970.0,47.0,0.0,2076,6510.0, Kalasatama,2026.0,2,6510.0
363225.0,63.0,0.0,2076,5765.48, Kalasatama,2026.0,2,5765.48
348991.0,57.0,0.0,2076,6122.65, Kalasatama,2026.0,2,6122.65
265483.0,42.0,0.0,2076,6321.02, Kalasatama,2026.0,2,6321.02
389647.0,69.0,0.0,2076,5647.06, Kalasatama,2026.0,3,5647.06
291514.0,47.0,0.0,2076,6202.43, Kalasatama,2026.0,2,6202.43
275786.0,47.0,0.0,2076,5867.79, Kalasatama,2026.0,2,5867.79
326884.0,57.0,0.0,2076,5734.81, Kalasatama,2026.0,2,5734.81
291514.0,47.0,0.0,2076,6202.43, Kalasatama,2026.0,2,6202.43
23150.0,75.0,0.0,2046,308.67, Vuosaari,1996.0,3,308.67
320000.0,75.0,0.0,2072,4266.67, Tapanila,2022.0,3,4266.67
329000.0,69.0,0.0,2067,4768.12, Kruunuvuorenranta,2017.0,3,4768.12
369000.0,53.0,0.0,2065,6962.26, Arabianranta,2015.0,2,6962.26
356490.0,45.0,0.0,2073,7922.0, Haaga,2023.0,2,7922.0
297000.0,47.0,1537.5,1982,6319.15, Harju,1932.0,2,7856.65
498000.0,80.0,1725.0,1977,6225.0, Etu-Töölö,1927.0,3,7950.0
146000.0,50.0,300.0,2015,2920.0, Malmi,1965.0,2,3220.0
258000.0,48.0,750.0,2003,5375.0, Herttoniemi,1953.0,2,6125.0
398000.0,54.0,0.0,2070,7370.37, Lauttasaari,2020.0,3,7370.37
11420.0,82.0,2287.5,1962,139.27, Eira,1912.0,2,2426.77
298000.0,50.0,0.0,2070,5960.0, Kalasatama,2020.0,2,5960.0
33376.0,51.0,0.0,2068,654.43, Vuosaari,2018.0,2,654.43
498000.0,52.0,2475.0,1957,9576.92, Punavuori,1907.0,2,12051.92
458000.0,63.0,1650.0,1979,7269.84, Töölö,1929.0,2,8919.84
289000.0,76.0,637.5,2006,3802.63, Roihuvuori,1956.0,3,4440.13
349000.0,73.0,0.0,2061,4780.82, Viikki,2011.0,2,4780.82
342000.0,58.0,0.0,2074,5896.55, Haaga,2024.0,2,5896.55
378000.0,58.0,0.0,2031,6517.24, Kamppi,1981.0,2,6517.24
125000.0,52.0,225.0,2017,2403.85, Mellunkylä,1967.0,2,2628.85
379000.0,61.0,0.0,2055,6213.11, Ruskeasuo,2005.0,2,6213.11
269000.0,65.0,600.0,2007,4138.46, Maunula,1957.0,3,4738.46
148000.0,60.0,0.0,2027,2466.67, Kannelmäki,1977.0,2,2466.67
249000.0,41.0,1312.5,1988,6073.17, Kallio,1938.0,2,7385.67
298000.0,72.0,0.0,2034,4138.89, Torkkelinmäki,1984.0,3,4138.89
119000.0,48.0,0.0,2023,2479.17, Siltamäki,1973.0,2,2479.17
237000.0,51.0,0.0,2034,4647.06, Kallio,1984.0,2,4647.06
589000.0,99.0,0.0,2065,5949.49, Paloheinä,2015.0,3,5949.49
117000.0,42.0,75.0,2021,2785.71, Kontula,1971.0,2,2860.71
898000.0,10.0,2212.5,1964,89800.0, Katajanokka,1914.0,3,92012.5
259000.0,58.0,0.0,2051,4465.52, Aurinkolahti,2001.0,2,4465.52
337000.0,54.0,450.0,2011,6240.74, Kallio,1961.0,3,6690.74
179000.0,68.0,0.0,2036,2632.35, Vesala,1986.0,3,2632.35
314000.0,47.0,0.0,2072,6680.85, Herttoniemi,2022.0,2,6680.85
259500.0,68.0,0.0,2067,3816.18, Töyrynummi,2017.0,3,3816.18
310000.0,74.0,0.0,2025,4189.19, Itä-Pasila,1975.0,3,4189.19
272000.0,55.0,0.0,2031,4945.45, Länsi-Pasila,1981.0,,4945.45
339000.0,55.0,225.0,2017,6163.64, Kallio,1967.0,2,6388.64
54590.0,84.0,0.0,2073,649.88, Soraharjuntie 20-22,2023.0,3,649.88
209000.0,49.0,375.0,2013,4265.31, Tammisalo,1963.0,2,4640.31
252800.0,59.0,0.0,2075,4284.75, Mellunmäki,2025.0,3,4284.75
54096.0,75.0,0.0,2075,721.28, Jätkäsaari,2025.0,3,721.28
53021.0,75.0,0.0,2075,706.95, Jätkäsaari,2025.0,3,706.95
27538.0,64.0,0.0,2052,430.28, Maununneva,2002.0,3,430.28
330000.0,61.0,0.0,2073,5409.84, Ramsinranta,2023.0,3,5409.84
367100.0,67.0,0.0,2073,5479.1, Ramsinranta,2023.0,3,5479.1
274000.0,53.0,0.0,2073,5169.81, Ramsinranta,2023.0,3,5169.81
299400.0,61.0,0.0,2073,4908.2, Ramsinranta,2023.0,3,4908.2
215000.0,36.0,0.0,2067,5972.22,,2017.0,2,5972.22
25974.0,75.0,0.0,2047,346.32, Pikku Huopalahti,1997.0,3,346.32
31432.0,74.0,0.0,2046,424.76, Vuosaari,1996.0,3,424.76
568000.0,95.0,750.0,2003,5978.95, Lauttasaari,1953.0,3,6728.95
129000.0,57.0,300.0,2015,2263.16, Kontula,1965.0,2,2563.16
139000.0,53.0,262.5,2016,2622.64, Kontula,1966.0,2,2885.14
53445.0,81.0,0.0,2065,659.81, Vuosaari,2015.0,3,659.81
229000.0,46.0,0.0,2023,4978.26, Lauttasaari,1973.0,2,4978.26
743000.0,87.0,1687.5,1978,8540.23, Ullanlinna,1928.0,3,10227.73
595000.0,59.0,0.0,2071,10084.75, Kalasatama,2021.0,3,10084.75
274000.0,56.0,0.0,2051,4892.86, Etelä-Haaga,2001.0,2,4892.86
275000.0,79.0,0.0,2040,3481.01, Oulunkylä,1990.0,3,3481.01
469000.0,79.0,0.0,2068,5936.71, Herttoniemi,2018.0,3,5936.71
185000.0,73.0,337.5,2014,2534.25, Myllypuro,1964.0,3,2871.75
439000.0,65.0,450.0,2011,6753.85, Kallio,1961.0,3,7203.85
179000.0,41.0,900.0,1999,4365.85, Herttoniemi,1949.0,2,5265.85
229900.0,44.0,0.0,2065,5225.0, Malminkartano,2015.0,2,5225.0
185000.0,44.0,0.0,2049,4204.55, Marjaniemi,1999.0,2,4204.55
764000.0,74.0,0.0,2071,10324.32, Kalasatama,2021.0,3,10324.32
178700.0,48.0,0.0,2050,3722.92, Kannelmäki,2000.0,2,3722.92
27767.0,79.0,0.0,2045,351.48, Herttoniemenranta,1995.0,3,351.48
282000.0,65.0,0.0,2069,4338.46, Kuninkaantammi,2019.0,2,4338.46
195000.0,46.0,0.0,2050,4239.13, Vartiokylä,2000.0,2,4239.13
150000.0,49.0,150.0,2019,3061.22, Konala,1969.0,2,3211.22
254000.0,76.0,0.0,2031,3342.11, Konala,1981.0,3,3342.11
366000.0,10.0,0.0,2056,36600.0, Aurinkolahti,2006.0,3,36600.0
949000.0,11.0,787.5,2002,86272.73, Kamppi,1952.0,3,87060.23
697000.0,86.0,1050.0,1995,8104.65, Töölö,1945.0,o,9154.65
517000.0,76.0,0.0,2031,6802.63, Kamppi,1981.0,3,6802.63
